,ID,Name in English,Name in French,Name in Spanish,Countries,Country codes alpha 3,ISO639-3 codes,Degree of endangerment,Alternate names,Name in the language,Number of speakers,Sources,Latitude,Longitude,Description of the location,Germany,Denmark,Netherlands,Poland,Belarus,Latvia,Lithuania,Russian Federation,Italy,Albania,Austria,Bosnia and Herzegovina,Bulgaria,Croatia,Estonia,Finland,France,Greece,Hungary,The former Yugoslav Republic of Macedonia,Romania,United Kingdom of Great Britain and Northern Ireland,Slovakia,Slovenia,Switzerland,Czech Republic,Turkey,Ukraine,Serbia,Belgium,India,Bolivia (Plurinational State of),Chile,Azerbaijan,Myanmar,Bangladesh,Spain,Georgia,Iran (Islamic Republic of),Pakistan,Colombia,Iraq,Israel,Jordan,Syrian Arab Republic,Armenia,China,Kyrgyzstan,Mongolia,Lebanon,Bhutan,Republic of Moldova,Oman,Kenya,Tajikistan,Lao People's Democratic Republic,Ireland,Kazakhstan,Argentina,Brazil,Norway,Guyana,Ethiopia,Uzbekistan,Central African Republic,Democratic Republic of the Congo,Micronesia (Federated States of),Cameroon,Congo,Gabon,Ecuador,Canada,French Guiana (France),Cambodia,Guinea-Bissau,Guinea,El Salvador,Liechtenstein,Egypt,Libyan Arab Jamahiriya,Palestine,Algeria,Morocco,Luxembourg,Sweden
1033,2178,Kumzari,kumzari,kumzari,Oman,OMN,zum,Severely endangered,Kumzai,,1700.0,"No authoritative account can be found. 
Erik John Anonby, ""Update on Luri:  How Many Languages?"" J of the Royal Asiatic Society, 2003 (p. 176) cites the lack of evidence on Kumzari, which has been classified (cf. Ethnologue) as a member of the Iranian Luri subgroup.  Reports of Kumzari appear to have originated in an article by English civil servant and explorer Bertram Thomas, ""The Kumzari Dialect of the Shihuh Tribe (Musandam), Arabia, and a Vocabulary,""  J of the Royal Asiatic Society, October 1930.  ",26.1936,56.2431,"Musandam Peninsula, in the far north of Oman which is separated from the rest of the country by the UAE.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1946,Quechua of Yauyos,quechua de Yauyos,quechua de Yauyos.,Peru,PER,qux,Critically endangered,,,1700.0,,-12.9081,-75.6958,Province of Yauyos (department of Lima); adjacent areas in the province of Castrovirreyna (department of Huancavelica) and in the province of Chincha (department of Ica).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1467,Bainouk-Samik,bainouk-samik,bainuko-samik,Senegal,SEN,bcb,Severely endangered,,,1685.0,"Ethnologue, Adjaratou Sall",12.5733,-16.2652,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,2239,Cng,cng,cung,Viet Nam,VNM,cnc,Definitely endangered,,,1676.0,Bradley 2007,22.5943,102.7455,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,268,Dogrib,dogrib,dogr,Canada,CAN,dgr,Vulnerable,Taicho,,1675.0,"1996 and 2001 Censuses, Statistics Canada; based on the Department of Canadian Heritage customized census retrievals
UNESCO Atlas 2nd edition (Wurm (2001))
Ethnologue: Languages of the World (Gordon, (2005))
http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/index_en.html
http://en.wikipedia.org/wiki/Portal:Contents",62.8292,-115.9904,Spread over 5 communities in Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,840,Upland Yuman,Upland Yuman,yumano alto,United States of America,USA,yuf,Vulnerable,"Hualapai (Walapai), Havasupai, and Yavapai are dialects of this language.",,1650.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",36.2377,-112.7094,"Hualapai Indian Reservation, Peach Springs, AZ; Havasupai in Supai village in Havasu Canyon, western end of the Grand Canyon; Yavapai at four  reservation communities, Prescott, Fort McDowell, Camp Verde, and Clarkdale, Az.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1018,Eastern Cuicatec,cuicatque oriental,cuicateco oriental,Mexico,MEX,cut,Vulnerable,dbaku,,1641.0,Census 2000 and information provided by INALI,17.9666,-96.7166,Municipality of San Pedro Teutila in the state of Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,2059,Tamazight (Ait Rouadi),tamazight (Ait Rouadi),tamazight (Ait Rouadi),Morocco,MAR,rif,Extinct,"Tamazight, Tachelhit, Berber",,1637.0,"Field investigation
Said BENNIS  2006: ""Contact de langues et de populations au Maroc : entre idal linguistique et idal identitaire. Cas de la plaine du Tadla"". Doctorat  d'Etat, Universit Mohammed V, Facult des Lettres et des Sciences Humaines de Rabat.",32.5745,-5.9655,"Semguet et Guettaya centers of  Kasbat Tadla 28 km away from the city of Beni Mellal. The main region is known as Tadla Azilal Region no 12 on the Moroccan administrative map.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,2348,Woleaian,woleai,woleayano,Micronesia (Federated States of),FSM,woe,Severely endangered,,,1631.0,Grimes 2000,7.3515,143.8769,Eastern Caroline Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,921,Huehuetla Tepehua,Tepehua de Huehuetla,tepehuano de Huehuetla,Mexico,MEX,tee,Definitely endangered,,,1603.0,Contributors: Carolyn MacKay and Frank Treschel; their sources: Census 2005 and INALI information,20.46,-98.0761,"Huehuetla, state of Hidalgo; Pantepec, state of Puebla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1630,Kadiwu,kadiwu,kadiwu,Brazil,BRA,kbc,Definitely endangered,"Ejiwajegi, Guaikur, Mbay",,1600.0,"www.socioambiental.org
Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
Sandalo, Filomena: UNESCO Survey: linguistic vitality and diversity - 2008",-20.5222,-56.7237,"Brazil, western Mato Grosso do Sul, near to the border with Paraguay, between the Paraguai and Nabileque rivers in the west, the Serra da Bodoquena in the east, the Neutaka River in the north, and the Aquidavo River in the south, Municipality of Porto Murtinho, in the villages of Bodoquena, Campina, Tomzia, and So Joo. Guaycuruan Family. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1539,Southern Tiwa (Isleta Pueblo),tiwa mridional (Pueblo Isleta),tiwa meridional (Isleta),United States of America,USA,tix,Definitely endangered,,,1600.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",34.9057,-106.7066,"In Sandia and Isleta pueblos, on the Rio Grande near Albuquerque, NM, Isleta 15 miles south of Albuquerque, Sandia 15 miles north of Albuquerque.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1538,Southern Tiwa (Sandia Pueblo),tiwa mridional (Pueblo Sandia),tiwa meridional (Sanda),United States of America,USA,tix,Definitely endangered,,,1600.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",35.2516,-106.565,"In Sandia and Isleta pueblos, on the Rio Grande near Albuquerque, NM, Isleta 15 miles south of Albuquerque, Sandia 15 miles north of Albuquerque.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1540,Tewa (Arizona),tewa (Arizona),tehua (Arizona),United States of America,USA,tew,Definitely endangered,"Hano Tewa, Arizona Tewa, Hopi Tewa",,1600.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",35.8334,-110.3798,"Spoken  in Hano village on the Hopi First Mesa in Arizona, and at  seven Pueblos in northern New Mexico and Arizona, at Santa Clara, San Juan, San Ildefonso, Nambe, Tesuque, and Pojoaque in New Mexico, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,877,Tewa (New Mexico),tewa (Nouveau-Mexique),tehua (Nuevo Mxico),United States of America,USA,tew,Severely endangered,,,1600.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",36.053000000000004,-106.0708,"Spoken  at seven Pueblos in northern New Mexico and Arizona, at Santa Clara, San Juan, San Ildefonso, Nambe, Tesuque, and Pojoaque in New Mexico, and in Hano village on the Hopi First Mesa in Arizona.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1377,_Gana,_gana,ganakue,Botswana,BWA,gnk,Vulnerable,,,1550.0,Junko Maruyama (p.c.),-21.7824,21.8971,"Pointer in centre of settlement region. Main //Gana settlements Kxoensakere (New Xade) (550),  Kaudwane (150), Someto (100), Xere (100). Some scattered on farms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1761,Akwwa,akwwa,assurin do Tocantins,Brazil,BRA,"mdz, pak, asu",Vulnerable,"3 groups: Asurini do Tocantins, Parakan, Suru do Tocantins (Aikewara)",,1548.0,"Databank Moore, 2008.",-5.2441,-52.7014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1017,Northern Cuicatec,cuicatque septentrional,cuicateco septentrional,Mexico,MEX,,Vulnerable,duaku,,1503.0,Census 2000 and information provided by INALI,17.9511,-96.7384,"Municipalities of San AndrsTeotilalpan, San Francisco Chapulapa, and Santa Mara Tlalixtac in the state of Oaxaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1284,Chiquihuitln Mazatec,mazatque de Chiquihuitln,mazateco de San Juan Chiquihuilln,Mexico,MEX,maq,Definitely endangered,"nne nangui ngaxni, Mazateco del sur",,1502.0,Census 2000 and information provided by INALI,17.9953,-96.7449,"Municipality of Chiquihuitln de Benito Jurez, state of Oaxaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1955,Apinaj,apinaj,apinay,Brazil,BRA,apn,Vulnerable,"Apinay, Apinai, Timbira Ocidentais",,1500.0,"www.socioambiental.org
Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
",-6.0317,-47.5604,"Brazil, extreme north of the Tocantins State, at the confluence of the Araguaia and Tocantins rivers, 8 villages in the Terra Indgena Apinaj.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,1848,Bashkarik,bashkarik,bascar,Pakistan,PAK,"gwc, xka",Severely endangered,Gawri; Kalami; Kalkoti (dialect),,1500.0,"Dr. George van Driem in Encyclopaedia of World Endangered Languages, ed. by Christopher Moseley. 2007",35.2893,72.6168,"Headwarters of Swat river and Panjkora valley, Swat district, Pakistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,434,Chintang,chintang,chintn,Nepal,NPL,ctn,Severely endangered,_______; Chhintang; Chhintange,,1500.0,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Kln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",26.9367,87.1991,Chint__ and _h____g__ villages in Dhanku__ district,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,473,Forest Nenets,nntse des forts,nncico de los bosques,Russian Federation,RUS,yrk,Severely endangered,_________,,1500.0,"Tapani Salminen: Nenets. Ñ The Uralic languages. Edited by Daniel Abondolo. London & New York: Routledge, 1998. 516Ð547.",64.9188,77.7941,"Pur County and the southern parts of Nadym County in Yamal Nenets Autonomous District and the adjacent parts of Nizhnevartovsk, Surgut and Beloyarskiy counties in Khanty-Mansi Autonomous District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,2000,Hupda (Colombia),hupda (Colombie),hupd mac (Colombia),Colombia,COL,jup,Definitely endangered,Hup,,1500.0,"Epps (2005), 'A Grammar of Hup'",0.3845,-70.1367,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,2291,Jah Hut,jah hut,jah het,Malaysia,MYS,jah,Severely endangered,,,1500.0,Bradley 2007,3.6452,102.3065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,15,Jeri,jeri kuo,jeri,Cte d'Ivoire,CIV,jek,Severely endangered,Jeri Kuo,,1500.0,Raimund Kastenholz,9.2647,-5.8666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1645,Jonkor Bourmataguil,djonkor de Bourmataguil,jonjor,Chad,TCD,jeu,Severely endangered,,,1500.0,Ethnologue,11.4261,19.0145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,90,K'emant,k'emant,kemant,Ethiopia,ETH,ahg,Severely endangered,"Kimanteney, Qimant",,1500.0,Zelealem Leyew,12.9349,37.2326,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1184,Kanashi,kanashi,kanashi,India,IND,xns,Definitely endangered,,,1500.0,,32.0406,77.1075,"Himachal Pradesh, Kullu District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1869,Karaj,karaj,karaj,Brazil,BRA,kpj,Vulnerable,"Caraj, Caraiauna, Iny",,1500.0,"www.socioambiental.org
Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
",-11.0921,-50.3393,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1518,Karelian (Tikhvin),carlien (Tikhvin),carelio (Tijvin),Russian Federation,RUS,krl,Severely endangered,,,1500.0,"Eberhard Winkler: Karelisch. Ñ Lexikon der Sprachen des europischen Ostens. Herausgegeben von Milo_ Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopdie des europischen Ostens 10; Klagenfurt: Wieser, 2002. 667Ð672.",59.601000000000006,33.3544,Tikhvin region in Leningrad Province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1412,Kendem,kendem,kendem,Cameroon,CMR,kvm,Severely endangered,,,1500.0,Ethnologue,5.7061,9.6377,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1221,Khamba,khamba,khamba,"China, India","CHN, IND",kbg,Definitely endangered,Khamba Khaadi,,1500.0,,29.0105,94.7653,"northern edge of West Siang Dt., south and southeast of Tuting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,1226,Lishpa,monpa,lishpa,India,IND,,Definitely endangered,"Monpa, Lish",,1500.0,,27.3327,92.384,"they inhabit three villages, Lish, Lish Gompache and Lish Gompalok (Singh 1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,1812,Mayoruna (Brazil),mayoruna (Brsil),matss (Brasil),Brazil,BRA,mcf,Vulnerable,Matss,,1500.0,"Databank Moore, 2008.",-3.3379,-64.8413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,786,Mescalero-Chiricahua Apache (New Mexico),apache mescalero-chiricahua (Nouveau-Mexique),apache mescalero-chiricahua (Nuevo Mxico),United States of America,USA,apm,Definitely endangered,"Mescalero, Chiricahua",,1500.0,Golla et al. ms.,33.1514,-105.7942,Mescalero Apache Tribe of New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,2403,Numao Bunu,bunu numao,bun bunao,China,CHN,bwx,Definitely endangered,Bunao Bunu,,1500.0,Bradley 2007,24.3902,107.2701,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,2282,Orang Seletar,orang seletar,orang seletar,Malaysia,MYS,ors,Severely endangered,"Duano', Desin Dolaq",,1500.0,Bradley 2007,1.3387,103.464,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,1909,Palenque Creole,crole de Palenque,palenquero,Colombia,COL,pln,Definitely endangered,Criollo de Palenque de San Basilio,,1500.0,"Prez Tejedor  (2004), El Criollo de Palenque de San Basilio
Friedman and Patio (1983)",10.0952,-75.1142,"San Basilio in the Sierra de La Mara, Departamento de Bolivar, southeast of Cartagena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,2257,Pong,pong,pong,Lao People's Democratic Republic,LAO,,Definitely endangered,Poong,,1500.0,Bradley 2007,18.4666,105.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
